step	cost_avg	cost_best	solution_best
7   	    493.744   	    642.263	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647728] = Complex(323.763011, 1256.766434);  }
8   	    525.116   	    642.579	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[644628] = Complex(412.314997, 1139.622433);  }
9   	     543.79   	     642.62	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[648631] = Complex(636.410465, 1294.156072);  }
10   	      559.3   	     642.65	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[646872] = Complex(609.869938, 1199.531173);  }
11   	    582.887   	     642.65	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[646872] = Complex(609.869938, 1199.531173);  }
12   	    591.919   	    642.672	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647429] = Complex(568.257295, 1223.419996);  }
13   	    599.816   	    642.672	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647429] = Complex(568.257295, 1223.419996);  }
14   	    609.463   	    642.672	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647429] = Complex(568.257295, 1223.419996);  }
15   	    623.384   	     642.68	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647108] = Complex(586.468894, 1208.561489);  }
16   	    630.883   	     642.68	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647108] = Complex(586.468894, 1208.561489);  }
17   	    634.098   	     642.68	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647108] = Complex(586.468894, 1208.561489);  }
18   	    637.186   	     642.68	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647108] = Complex(586.468894, 1208.561489);  }
19   	    637.362   	    642.684	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647059] = Complex(569.508409, 1207.921846);  }
20   	    638.149   	    642.684	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647059] = Complex(569.508409, 1207.921846);  }
21   	    640.107   	    642.684	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647059] = Complex(569.508409, 1207.921846);  }
22   	    640.612   	    642.684	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647059] = Complex(569.508409, 1207.921846);  }
23   	    640.975   	    642.685	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647026] = Complex(570.552687, 1206.779939);  }
24   	    641.848   	    642.687	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647032] = Complex(570.620437, 1206.936033);  }
25   	    641.919   	    642.687	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647032] = Complex(570.620437, 1206.936033);  }
26   	    642.046   	    642.687	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647032] = Complex(570.620437, 1206.936033);  }
27   	    642.193   	    642.687	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647032] = Complex(570.620437, 1206.936033);  }
28   	    642.453   	    642.687	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647032] = Complex(570.620437, 1206.936033);  }
29   	    642.469   	    642.687	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647032] = Complex(570.620437, 1206.936033);  }
30   	    642.547   	    642.687	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647032] = Complex(570.620437, 1206.936033);  }
31   	      642.6   	    642.687	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647032] = Complex(570.620437, 1206.936033);  }
32   	    642.633   	    642.687	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647032] = Complex(570.620437, 1206.936033);  }
33   	    642.649   	    642.687	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[575934] = Complex(648.148200, 1433.813935); map[647032] = Complex(570.810391, 1206.925050);  }
